trade/reward,trade/sl_price,time/iterations,time/total_timesteps,trade/trade_pnl,trade/tp_price,time/time_elapsed,trade/exit_price,trade/entry_price,trade/balance,time/fps,trade/action,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss
-1.2979591945825072e-05,27201.969530881066,11,180224,-0.0002595901542261462,27180.790938237864,193,27201.969530881066,27194.91,10166.252525616268,930,1,-0.012141882185460418,-0.7199976518750191,0.0003,100,0.2,0.021312192,0.32942014932632446,0.00011355757638966679,0.0767578125,-0.01999632455408573
-2.0303404556761638e-05,27778.92544216543,12,196608,-0.0004060639688784648,27745.099115669145,213,27778.92544216543,27767.65,10204.347222933198,921,1,-0.006594310963373573,-0.7168409667443484,0.0003,110,0.2,0.043132074,0.3667077422142029,0.00011185742219197437,0.0692626953125,0.23790034651756287
-2.3490382012771978e-05,26904.158146065183,13,212992,-0.00046980212231707955,26970.373707869632,232,26913.58,26926.23,10245.75390517915,914,0,-0.008794190061598784,-0.716456789476797,0.0003,120,0.2,0.010449095,0.6448537111282349,0.00013762053538499686,0.075982666015625,-0.006883470807224512
-1.693190686805668e-05,25903.298801170582,14,229376,-0.0003386352704831165,25876.992397658832,252,25903.298801170582,25894.53,10315.46423645882,907,1,-0.005234143520647194,-0.7071228855289519,0.0003,130,0.2,0.02859442,0.43514490127563477,0.00015623383651899302,0.08817138671875,-0.03899042680859566
-3.080096194171846e-05,28907.796521733526,15,245760,-0.0006160097519392827,28854.406956532945,272,28907.796521733526,28890.0,10336.571518608538,901,1,-0.005062740280482103,-0.7869469390250743,0.0003,140,0.2,0.012498556,0.15704196691513062,0.0003453604952085243,0.10029296875,-0.025216080248355865
4.350238442249373e-05,30283.00838858697,16,262144,0.0008700666133003385,30243.503222826057,292,30243.503222826057,30269.84,10403.881897753008,895,1,-0.0067905036907177415,-0.7500212631188333,0.0003,150,0.2,0.011946991,0.7554939985275269,0.0004623123509361449,0.10145263671875,-0.029300076887011528
5.365162070934091e-05,30442.50011398172,17,278528,0.0010730611996654263,30367.949772036565,312,30385.01,30417.65,10458.312583039075,889,1,-0.004135294258776412,-0.5377135319286026,0.0003,160,0.2,0.0075474423,-2.396383047103882,0.0003374319018803362,0.0698486328125,-0.013587734661996365
3.843079565925677e-05,30506.371213268187,18,294912,0.0007686306826345987,30435.597573463627,333,30459.35,30482.78,10504.499896207048,885,1,-0.0036213298933944317,-0.4864696594304405,0.0003,170,0.2,0.0062720976,-1.1223204135894775,6.109970004786192e-05,0.062103271484375,-0.012939167208969593
5.932402346290797e-05,30032.826645682933,19,311296,0.0011865156633534056,29979.406708634135,353,29979.406708634135,30015.02,10532.985148510195,880,1,-0.0037791156719322316,-0.513054741139058,0.0003,180,0.2,0.004899131,-0.703683614730835,1.4508097445187218e-05,0.050054931640625,-0.009616888128221035
-7.514613824757938e-06,29494.038405259635,20,327680,-0.00015029171180225179,29439.953189480726,373,29480.44,29476.01,10557.663366328245,876,1,-0.006367131178376439,-0.5290054519078694,0.0003,190,0.2,0.014663467,0.1366634964942932,9.930242732547612e-06,0.058184814453125,-0.007675109431147575
-1.7680619474528745e-05,29219.40860126526,21,344064,-0.0003536092634638619,29188.42279746949,394,29219.40860126526,29209.08,10576.622465569139,872,1,-0.006881300313398242,-0.5238680731621571,0.0003,200,0.2,0.0061793644,-0.049046874046325684,7.570608190476946e-05,0.056048583984375,-0.03548729419708252
1.6752598613512403e-06,29554.13939406936,22,360448,3.3505225292234967e-05,29534.611211861284,415,29546.64,29547.63,10613.53837558674,868,1,-0.004839403701407718,-0.5286231000325643,0.0003,210,0.2,0.005507729,-0.22761046886444092,6.046547706120009e-05,0.04609375,0.0004940761718899012
2.6049391710827736e-05,28697.683722528087,23,376832,0.0005209946199826352,28675.262554943827,436,28675.262554943827,28690.21,10640.330796034354,864,1,-0.006519644085165055,-0.5545018430566415,0.0003,220,0.2,0.008821577,-0.04990589618682861,2.3546992763279205e-05,0.0612548828125,0.004156080540269613
1.535424261028775e-05,26454.570769080834,24,393216,0.00030708720974203846,26416.858461838336,456,26433.88,26442.0,10686.284610157649,860,1,-0.006351209540298441,-0.5631663512671367,0.0003,230,0.2,0.005011332,-0.1369006633758545,1.796364585544552e-05,0.04632568359375,-0.025085972622036934
7.477197928079334e-05,27162.194385628,25,409600,0.0014954954954954313,27260.611228743994,477,27235.67,27195.0,10706.603566757618,857,0,-0.007831669272491126,-0.7133890179218725,0.0003,240,0.2,0.009683922,0.1940227746963501,0.0009738949033931022,0.09222412109375,0.012906571850180626
-3.453259899416448e-05,25750.963062175917,26,425984,-0.0006906400550155071,25804.35387564816,498,25750.963062175917,25768.76,10723.926537239153,853,0,-0.006558350088562292,-0.6859225492691621,0.0003,250,0.2,0.008316666,0.1157652735710144,0.0006708011766932032,0.076708984375,-0.036665961146354675
-0.01,0.0,27,442368,0.0,0.0,519,0.0,0.0,10749.539860604495,850,2,-0.007308878989897493,-0.7535178001970053,0.0003,260,0.2,0.00815423,0.23260146379470825,0.0010179068468119112,0.0783447265625,-0.03203640133142471
2.7291567449842228e-05,26593.632292963917,28,458752,0.0005458387973639635,26561.55541407216,541,26568.43,26582.94,10782.745257680268,847,1,-0.009186629693431314,-0.7113793338416144,0.0003,270,0.2,0.009580741,0.11463427543640137,0.00085049197148237,0.08992919921875,-0.025326423346996307
2.3156981260214854e-05,27026.44450801239,29,475136,0.0004631449877049407,26980.050983975212,562,26998.47,27010.98,10827.894425164382,844,1,-0.0084000619892322,-0.6699881311738863,0.0003,280,0.2,0.007179583,-0.28996729850769043,0.0002816438820730127,0.07476806640625,0.020138677209615707
9.263828102689314e-06,27536.295994684548,30,491520,0.00018527742024087454,27506.278010630907,583,27521.19,27526.29,10871.04800465375,841,1,-0.007296221455544582,-0.6616549419006332,0.0003,290,0.2,0.0074466486,0.34495407342910767,0.00020175290683397407,0.07425537109375,-0.021994205191731453
1.5298792602960305e-06,26804.49675153616,31,507904,3.059760861030546e-05,26789.446496927674,605,26798.66,26799.48,10919.505053459452,838,1,-0.00801468816571287,-0.6199027104768902,0.0003,300,0.2,0.018782092,-0.20834076404571533,0.00011775699674814178,0.076739501953125,-0.04049159586429596
